3.120126749388874021e-02,3.023222078103571936e-02,2.502191689331084712e-02,3.095501347212121362e-02,9.526085571520962247e+00,1.133923636894485935e+04
3.103481998201459979e-02,2.801083289552479608e-02,1.581193584948778139e-02,1.576865589478984933e-02,1.016962947592139273e+02,4.983337411962890183e+05
3.037345219869166252e-02,2.620664314366877301e-02,9.101476446958259303e-03,1.401133693056181087e-02,2.342245005303621497e+02,3.426778733187866397e+06
2.999457426369189772e-02,2.471453868784010896e-02,5.605959792737849091e-03,1.451210840605199337e-02,2.281250841856002864e+02,5.969711110665284097e+06
2.987652485258877194e-02,2.359991750679910072e-02,4.368684003129601028e-03,1.869743630406446588e-02,5.010020024490356150e+02,2.726638658296509180e+06
2.957546652760356665e-02,2.219000949524342972e-02,4.373677768162451476e-03,3.563715832307934317e-02,5.051991601133346421e+02,1.043666508333740174e+06
2.910821410361676825e-02,2.110669154673814468e-02,4.733853818615898698e-03,6.761824766872451264e-02,9.304650016641617185e+02,5.498392807946777903e+05
2.898111983202398406e-02,2.007471503689884848e-02,5.072057638899423425e-03,1.637558433553203963e-01,1.081888308038711784e+03,5.161696882598876837e+05
2.854971168097109047e-02,1.884109320584684971e-02,5.391934610670432761e-03,2.352451897878199694e-01,1.346955453009605435e+03,6.860458997106933966e+05
2.823297419119626464e-02,1.775338569190353447e-02,5.676144807948731510e-03,3.426290705800056346e-01,2.031159148594141243e+03,6.344165264257813105e+05
2.834911474958061797e-02,1.681820394005626579e-02,6.001854597125201758e-03,4.667229918669908995e-01,2.001691580220460992e+03,7.174742850976561895e+05
2.773580897599459139e-02,1.583262943429872630e-02,6.308040505973622376e-03,4.667308582644909554e-01,2.266576438975333986e+03,9.468049745654296130e+05
2.751549697015434615e-02,1.484831375302747038e-02,6.618740102276206294e-03,8.349377757962793689e-01,2.086233583579063634e+03,9.269469513769531623e+05
2.744674434419721101e-02,1.408209259854629677e-02,6.891246731393038324e-03,9.380566684156657065e-01,2.447933037410378802e+03,1.175123678287353832e+06
2.705798712559043945e-02,1.314377190312370457e-02,7.213277572300285864e-03,1.047268359549343497e+00,3.243985527160763922e+03,1.307657686445312575e+06
2.682588234543799993e-02,1.238374866079539061e-02,7.509750582976267019e-03,1.311901974268257609e+00,3.342893767613172713e+03,1.594265465499877930e+06
2.682237790431827792e-02,1.174813171848654650e-02,7.769015696831046633e-03,1.538085796907544101e+00,5.239727274419069545e+03,2.072906798217773438e+06
2.655568431131542090e-02,1.089417398790828821e-02,8.191861616214737157e-03,1.414118748381733681e+00,4.073493379773198740e+03,2.109638576177367941e+06
2.624279289040714475e-02,1.028512711287475970e-02,8.532327171415089728e-03,2.049489314537495055e+00,6.342889108101428064e+03,2.629912725078125484e+06
2.623927769716829020e-02,9.714542620349675764e-03,8.942439170787110092e-03,1.854484877837821788e+00,5.504326532876491910e+03,2.884708961392211728e+06
2.569798438344150782e-02,9.092849740991369029e-03,9.384938480798153682e-03,1.897294483464211368e+00,9.421360941558479681e+03,3.420850531969605479e+06
2.573077603243291780e-02,8.551525870570913027e-03,9.946478791534900041e-03,1.972353207487612448e+00,9.776557991859914182e+03,3.835964357393188868e+06
2.574257797095924616e-02,8.111432796576991885e-03,1.050595676759258010e-02,2.405917541268281390e+00,9.478679718273879189e+03,4.661381398145752028e+06
2.530695911496878142e-02,7.666503208456560033e-03,1.120364914648235184e-02,2.067437003934755602e+00,1.331740729469299185e+04,4.049600054478149861e+06
2.508459917735308270e-02,7.208531586220488611e-03,1.210122255608439557e-02,2.914662396796047439e+00,1.159642851507186970e+04,6.908874078016662970e+06
2.513552855234593014e-02,6.888459996553138176e-03,1.291569671360776050e-02,2.622547119921073477e+00,1.686073477138042290e+04,5.359165374603271484e+06
2.496930818073451325e-02,6.499545295955613984e-03,1.403959418414160720e-02,3.357029382577165766e+00,1.769060577284217288e+04,7.639000515639036894e+06
2.466683209873735821e-02,6.200443935813381574e-03,1.545875616371631713e-02,4.034856186793185806e+00,2.500591274155140127e+04,8.073944773842161521e+06
2.467833532020449402e-02,5.929721075808629983e-03,1.680364781757816631e-02,4.580024707410484730e+00,2.985496167531012907e+04,6.610303455346680246e+06
2.440727309323847266e-02,5.674291249597444853e-03,1.843077980913222086e-02,5.647554278774187253e+00,2.866546327835083503e+04,1.155916837500915490e+07
2.420226055197417445e-02,5.440542961005121435e-03,2.030894436873495468e-02,5.640008624922484337e+00,3.233282465332031643e+04,8.185020136582642794e+06
2.439525963272899320e-02,5.231382184429094091e-03,2.226133300922810906e-02,7.792410574182869532e+00,3.555428426025390945e+04,1.109925695899536088e+07
2.391960346139967303e-02,5.076391076436265713e-03,2.460193764651194548e-02,7.439677260033784378e+00,3.985622316772460908e+04,1.213735942144165002e+07
2.380191868636757219e-02,4.887143728556111316e-03,2.706213607918471140e-02,9.694459762685001536e+00,4.238159096923828474e+04,1.229767131218994036e+07
2.382682227529585653e-02,4.777546127443202395e-03,2.940095831640065008e-02,1.134065657258033788e+01,4.424107422119141847e+04,1.501275735353149101e+07
2.355076875537633757e-02,4.633880520123057414e-03,3.249339888803660925e-02,1.058690911866724349e+01,4.549833436035156774e+04,1.443465214814453200e+07
2.339871411677450080e-02,4.529282142175362555e-03,3.555514960084110027e-02,1.133519453715532954e+01,5.827193246582031861e+04,1.417767554169921950e+07
2.346425059251487297e-02,4.451985546038485578e-03,3.834866845048963413e-02,1.402133833438158206e+01,5.354902692382813257e+04,1.736620110489257798e+07
2.325197666883468267e-02,4.347618394531309674e-03,4.212618172168730579e-02,1.570332020875066448e+01,6.828732789428711112e+04,1.587087691830078140e+07
2.303621361497789483e-02,4.288904074346645660e-03,4.580732435453683388e-02,1.851724084289744354e+01,7.118107919433593634e+04,2.200119734712890908e+07
2.307874768972397253e-02,4.217794401338324090e-03,4.943678946699948257e-02,2.235074422217905621e+01,7.799634414520263090e+04,2.384023817171874642e+07
2.265764307696372520e-02,4.181541253346949746e-03,5.373108154162764549e-02,2.420908615536987796e+01,9.494214095504759462e+04,2.353495841840820387e+07
2.269658254459500438e-02,4.133329736650920641e-03,5.860096944496034910e-02,2.658961548775434380e+01,1.000964422058105411e+05,2.738800996921875328e+07
2.275563014205544965e-02,4.110333590069786304e-03,6.271267060190438558e-02,2.759799816846847875e+01,1.233834817536926421e+05,2.218299011357421428e+07
2.240516214165836489e-02,4.096255652839319097e-03,6.791569747962057646e-02,2.836176901340484235e+01,1.369298040902710054e+05,2.922675683761718869e+07
2.221800889354199476e-02,4.059671904542483389e-03,7.428517675958572208e-02,2.945843491375445566e+01,1.515889084710693569e+05,3.352836768476562575e+07
2.230478234123439013e-02,4.072556570754387074e-03,7.895034469664095889e-02,3.475483236968517531e+01,1.710042123345947475e+05,3.311958246437500045e+07
2.218496760819107724e-02,4.048048373078928265e-03,8.557361751794814730e-02,3.296758861660957507e+01,1.891872928047180176e+05,4.882748287187500298e+07
2.192411356605589168e-02,4.051934054587036371e-03,9.371650682762264206e-02,3.466851509690284416e+01,2.192115267727660830e+05,4.422354573062499613e+07
2.196602955926209647e-02,4.041442605666816304e-03,1.003224074654281289e-01,4.161445957660675532e+01,2.510937913444518927e+05,5.405953509156250954e+07
2.174518383108079572e-02,4.063026875373907873e-03,1.083252189215272859e-01,3.663126829862594747e+01,2.850306932490539621e+05,6.337675518062499911e+07
2.157315620686858781e-02,4.073685218463652183e-03,1.178959193266928274e-01,3.853851602315902625e+01,3.153249375724029960e+05,5.400893794750000536e+07
2.176186077296733690e-02,4.067974030040204941e-03,1.266086699068546539e-01,4.540996304988860999e+01,3.520562471615601098e+05,7.132225167624999583e+07
2.135326092829927663e-02,4.106137437047437458e-03,1.369877972267568023e-01,4.263204022288321937e+01,3.686735527767944150e+05,7.844659097593750060e+07
2.125040347222238724e-02,4.110892279422842174e-03,1.491520245559513624e-01,4.850858662128448628e+01,4.333888030700684758e+05,8.180121780249999464e+07
2.129242344526573877e-02,4.149518734775483990e-03,1.586270269937813115e-01,5.083718531608580804e+01,4.592841617285156390e+05,9.740817473249998689e+07
2.105642910115420804e-02,4.158059637411498123e-03,1.733041892759502045e-01,4.973037515640258732e+01,4.439855130410767160e+05,1.030651397656250000e+08
2.093001275090500615e-02,4.187988862395286387e-03,1.879518053121864984e-01,5.982332495450973653e+01,4.924012432934569078e+05,1.130797474187500030e+08
2.099740718724206132e-02,4.215986775816418612e-03,2.010210981406271302e-01,6.213489627599714993e+01,4.942853707992554409e+05,1.233499093640624732e+08
2.080769049469381390e-02,4.234684327384457062e-03,2.182753662392496741e-01,6.711817975997924179e+01,5.816602286132812733e+05,1.416395766831249893e+08
2.062184170354157756e-02,4.270929724443703508e-03,2.377204100787639884e-01,7.060335283994673716e+01,6.381619300744628999e+05,1.562535787674999833e+08
2.066710508661344717e-02,4.280052628018893301e-03,2.551758417114615152e-01,7.514062900543213175e+01,6.215999222100829938e+05,1.698797542709375024e+08
2.029860212234780095e-02,4.330511264270171280e-03,2.752232865616678903e-01,8.325687903881073737e+01,7.109245903479005210e+05,2.043600194481249750e+08
2.033106318209320501e-02,4.354849182418548195e-03,2.997430603578686847e-01,9.365283542156220165e+01,7.390060586450195406e+05,2.114293782574999928e+08
2.039335219888016582e-02,4.387637266772798951e-03,3.201436058804391638e-01,9.519502082824705269e+01,8.092842182580565568e+05,2.415033155374999642e+08
2.008801571791991522e-02,4.430287012946792710e-03,3.461713919043540866e-01,1.034013079261779495e+02,9.114857348254394019e+05,2.750569643353124857e+08
1.990962678799405514e-02,4.449561487999744228e-03,3.763329168781637812e-01,1.215490514397621098e+02,8.668233951916504884e+05,3.045662295231249928e+08
1.999449621420353734e-02,4.500291376025415679e-03,4.005418902263045422e-01,1.073270055818557722e+02,1.010991329500732594e+06,3.221713562587500215e+08
1.990100030554458471e-02,4.520495564211159806e-03,4.314710013568401337e-01,1.315633689880370980e+02,1.084773910285033984e+06,3.295108966596873999e+08
1.965513849863782456e-02,4.559088359819724566e-03,4.712144089490175602e-01,1.474947133636474632e+02,1.140670358791503590e+06,3.475557455331249833e+08
1.969581305282190262e-02,4.573758192127570614e-03,5.019655063748359458e-01,1.303587049627304282e+02,1.287111913512573345e+06,3.776147599499999881e+08
1.950805459171533335e-02,4.626705141272395745e-03,5.389689735323190956e-01,1.757014619445800747e+02,1.284791316600341816e+06,3.996367527493749857e+08
1.934802268398925357e-02,4.663822705624626197e-03,5.829963427782057783e-01,1.663407523393631209e+02,1.418630654326782096e+06,4.262121258718749285e+08
1.952120974659919683e-02,4.673257821705192709e-03,6.213409005105495764e-01,1.714084667396545285e+02,1.575507130558166653e+06,4.219719487850000858e+08
1.916145934956148267e-02,4.734707323368640350e-03,6.666300852596760418e-01,2.297789838409423737e+02,1.585463760205688421e+06,4.460611164756250381e+08
1.905701890122145359e-02,4.756596223451196870e-03,7.187515243887900862e-01,1.881220259475708190e+02,1.830286168032226386e+06,4.873225366081250310e+08
1.909790669102221644e-02,4.808377821464092025e-03,7.575901141762733104e-01,2.365002954387665000e+02,1.892024060626220657e+06,5.003620786006251574e+08
1.888953537680208503e-02,4.830548961181193278e-03,8.158049283176660449e-01,2.609150154161453088e+02,1.983655748992919922e+06,5.361204311268750429e+08
1.877777655143290925e-02,4.873181628063321703e-03,8.754317707568407547e-01,2.312465283679961772e+02,2.234298167973327450e+06,5.603031109674999714e+08
1.883614149643108443e-02,4.907123906305059860e-03,9.220075907558202832e-01,3.093089326286315668e+02,2.333837632144165225e+06,5.749494588112500906e+08
1.866760489996522471e-02,4.936166091356427275e-03,9.887687247991563400e-01,2.860475614833832196e+02,2.522234375523681287e+06,6.247189314049999714e+08
1.849418589845299582e-02,4.981805456336587182e-03,1.059579791426658701e+00,3.112917646026610896e+02,2.766304508726806846e+06,6.857956434025000334e+08
1.853617513086646892e-02,4.992314771516248757e-03,1.121726429462432950e+00,3.544790777015685990e+02,2.943751787149657961e+06,7.230184828050000668e+08
1.820100255543365825e-02,5.051629043882712757e-03,1.188807026296853975e+00,3.380491088485717910e+02,3.052641014349975623e+06,7.681630297500001192e+08
1.823414431652053969e-02,5.083917975425720527e-03,1.273592400550842330e+00,3.887656765556334904e+02,3.467003156506347470e+06,8.065792330574998856e+08
1.828886412084102658e-02,5.115143386647104905e-03,1.339450600892305498e+00,4.046000613403319903e+02,3.550191318222655915e+06,8.788394244824998379e+08
1.801840535365045043e-02,5.165775719797238361e-03,1.420996664762496753e+00,4.197125962543487958e+02,3.859477546383055858e+06,9.492725198562500477e+08
1.784964838530868694e-02,5.187754568178206890e-03,1.520388802289962538e+00,4.575863499546050548e+02,4.213814853730468079e+06,9.892341347200000286e+08
1.792376899393275519e-02,5.239317734958604672e-03,1.586377415955066983e+00,4.911042012023926873e+02,4.170922892950439360e+06,1.108544299684999943e+09
1.785302012693137236e-02,5.263279618229716600e-03,1.683651039898395485e+00,5.030967707061766987e+02,4.789140397124633193e+06,1.146423319269999981e+09
1.761743997456505922e-02,5.303743133554235031e-03,1.801520044803619269e+00,5.460215657424927258e+02,5.141518810379638337e+06,1.231186626819999933e+09
1.765019292710348978e-02,5.314576164819300244e-03,1.885784123837947801e+00,6.033684149551390874e+02,5.229485408095093444e+06,1.372383496658750057e+09
1.749339996138587691e-02,5.371082088677213255e-03,1.989383971691131681e+00,6.127169518470765297e+02,5.814155092252197675e+06,1.395850021061249971e+09
1.734039223752915568e-02,5.410993951372801945e-03,2.110384024679660353e+00,6.893013094902038347e+02,6.136828026711424813e+06,1.553415804545000076e+09
1.749806956853717718e-02,5.413364802952855617e-03,2.213318471610546290e+00,7.364794292259215354e+02,6.430432152469482273e+06,1.632257019321250200e+09
1.718182123498990937e-02,5.480829423759132381e-03,2.327790706753730454e+00,7.387768366050721625e+02,6.981390766735839657e+06,1.684550990102500200e+09
1.707388864830136285e-02,5.502912222873419801e-03,2.468439638316630713e+00,9.064152584457397097e+02,7.595249986082762480e+06,1.956271094527500153e+09
1.711004842771217047e-02,5.552520845085382774e-03,2.554633951783180201e+00,8.720722402191162246e+02,7.824887758835449815e+06,1.961931843665000200e+09
1.692625976633280530e-02,5.577717981068416875e-03,2.702130620181560250e+00,9.399857873153684977e+02,8.502154210290526971e+06,2.097110447999999523e+09
