9.425000000000000711e+00,2.499999999999947056e-02,-9.188369638535525130e-01,2.306861736069421021e-04
5.922499999999999432e+01,3.862500000000000000e+01,-5.999308186438851997e-01,2.218308493029377548e-01
2.389999999999999858e+01,4.750000000000000000e+00,-7.958817626165626269e-01,3.771011729529710754e-02
2.795000000000000284e+01,1.265000000000000036e+01,-7.746391729210547750e-01,9.187089098547707167e-02
1.627499999999999858e+01,6.825000000000001066e+00,-8.605934941559920670e-01,5.800346287047425387e-02
2.230000000000000071e+01,6.899999999999999467e+00,-8.104796531280833438e-01,5.519205268027738143e-02
2.562500000000000000e+01,1.477499999999999858e+01,-7.911495340949976640e-01,1.148157338407142514e-01
3.342499999999999716e+01,1.302500000000000213e+01,-7.344594292533426216e-01,8.865043105405884249e-02
3.179999999999999716e+01,1.309999999999999964e+01,-7.451719451303147057e-01,9.445463687754646065e-02
2.920000000000000284e+01,7.000000000000001776e+00,-7.579633502824143498e-01,5.122201729219283406e-02
2.422500000000000142e+01,1.277500000000000036e+01,-8.008085437409347973e-01,9.956282651940684403e-02
2.627499999999999858e+01,2.525000000000000355e+00,-7.784622025528680211e-01,2.037885490461333049e-02
1.434999999999999964e+01,3.650000000000000355e+00,-8.758991915493096192e-01,3.162703649106468617e-02
2.202499999999999858e+01,9.275000000000000355e+00,-8.163434542245926462e-01,7.305293225978864990e-02
3.075000000000000000e+01,6.049999999999998934e+00,-7.465388426722892046e-01,4.211396523279686832e-02
3.520000000000000284e+01,2.015000000000000213e+01,-7.365342847388223202e-01,1.325138677759037376e-01
1.575000000000000000e+01,1.000000000000000000e+00,-8.633276620291877590e-01,7.792696090335060610e-03
3.085000000000000142e+01,2.400000000000000355e+00,-7.440398651148920628e-01,1.598664894156320848e-02
4.160000000000000142e+01,7.649999999999998579e+00,-6.775781938454283893e-01,4.991165948012404874e-02
7.767499999999999716e+01,4.442499999999999716e+01,-5.145852738258788195e-01,2.121898891604808990e-01
1.347500000000000142e+01,2.875000000000000888e+00,-8.828965241528181629e-01,2.537941200954013654e-02
1.737500000000000000e+01,2.925000000000000711e+00,-8.494558958672229210e-01,2.441547558830708953e-02
2.077499999999999858e+01,8.075000000000001066e+00,-8.233887095042318194e-01,6.595005066028597485e-02
2.302499999999999858e+01,5.525000000000000355e+00,-8.041067306029563433e-01,4.359597503895923376e-02
5.567500000000000426e+01,1.997500000000000142e+01,-5.987536444154848425e-01,1.135444338160750966e-01
2.219999999999999929e+01,3.800000000000000711e+00,-8.117796497904439246e-01,2.837845754382861685e-02
3.072500000000000142e+01,2.037500000000000000e+01,-7.604790812930604105e-01,1.498821029736008281e-01
3.997500000000000142e+01,1.475000000000001421e+00,-6.855432860955483765e-01,3.426305367674686853e-03
3.157499999999999929e+01,1.142500000000000071e+01,-7.453139339686949416e-01,7.972430813206715650e-02
