1.043999999999999950e+01,3.074556878641212965e+00,-9.100253051506859148e-01,2.671813074310768268e-02
2.592000000000000526e+01,2.484314996130724396e+01,-8.004975412997767936e-01,1.587693430731403343e-01
1.169499999999999851e+01,4.563795021689734277e+00,-8.992243989540107396e-01,3.878317140741179697e-02
1.914999999999999858e+01,1.622166760847971645e+01,-8.464308111662175449e-01,1.161782223260922620e-01
2.539499999999999957e+01,1.417614986517848585e+01,-7.940307677368808603e-01,9.713091030294750128e-02
1.694999999999999929e+01,9.443807494861381713e+00,-8.570467281077069899e-01,7.332860994957048073e-02
2.119000000000000128e+01,1.608195883591299591e+01,-8.266059140938027960e-01,1.116574792131444643e-01
2.508500000000000085e+01,1.448599409774834790e+01,-7.972691409834896659e-01,1.029878351754563715e-01
3.717499999999999716e+01,3.234276000900355541e+01,-7.287732690699839644e-01,1.841773615067005820e-01
2.610999999999999588e+01,1.030103878256945293e+01,-7.851042049901252318e-01,7.809787398135439873e-02
2.408999999999999986e+01,1.059020301977256651e+01,-8.002098702827643573e-01,7.960187505262934782e-02
3.232999999999999829e+01,1.209665656286893309e+01,-7.392804434773719846e-01,8.296999571802472773e-02
2.767500000000000071e+01,9.497558896895558433e+00,-7.716089144515911880e-01,7.291740658555749544e-02
4.869000000000001194e+01,3.776627993329498878e+01,-6.710064335431014104e-01,1.428208696721802173e-01
3.135000000000000142e+01,1.024187482837004737e+01,-7.454457271542221930e-01,7.270511743577207087e-02
3.243500000000000227e+01,1.620399719205110145e+01,-7.435953414221481150e-01,1.139219334282274149e-01
2.553500000000000369e+01,9.869297087432316928e+00,-7.876723482956597966e-01,7.374612671539340636e-02
4.052999999999999403e+01,2.233998880930785091e+01,-6.984183431583301793e-01,1.300188693994862033e-01
4.285000000000000853e+01,3.136809685014377891e+01,-6.875691334585074532e-01,1.616972059276589879e-01
3.443499999999999517e+01,1.028119764424359239e+01,-7.230859351068993357e-01,7.388703106233988904e-02
4.043500000000000227e+01,1.375138265775481905e+01,-6.892597270160552014e-01,8.737190760439214610e-02
3.423499999999999233e+01,2.428993670226417123e+01,-7.402681609861925249e-01,1.448656282152666619e-01
4.339499999999999602e+01,1.398138852188866110e+01,-6.685241870745081139e-01,9.277774374983531469e-02
3.323499999999999943e+01,2.145940411567851669e+01,-7.437219274394580859e-01,1.283882372325211019e-01
3.595499999999999829e+01,1.774571004496579718e+01,-7.220196092972921420e-01,1.203379079135041968e-01
2.886000000000000298e+01,1.912994772601326332e+01,-7.723959299042606474e-01,1.251870307746512367e-01
4.113500000000000512e+01,1.827368394714103772e+01,-6.870481276892498324e-01,1.186490949159966918e-01
2.641000000000000369e+01,1.303130461619250013e+01,-7.841210171084964653e-01,9.572037354963816580e-02
4.026999999999999602e+01,1.986198882287471079e+01,-6.932939159253672656e-01,1.222693532220407026e-01
5.785499999999999687e+01,5.504965236039188170e+01,-6.430562807138503478e-01,2.346208021465085725e-01
1.008150000000000119e+02,9.047727905391498382e+01,-4.966376831825140004e-01,2.370678947897374989e-01
7.182500000000001705e+01,7.080459466023374659e+01,-5.820097626944200631e-01,1.916220501449841795e-01
4.845499999999999829e+01,4.124645712058188707e+01,-6.726212967991207492e-01,2.044106218036971512e-01
4.597999999999999687e+01,3.508569651581681370e+01,-6.883692045011653438e-01,1.831150049922047329e-01
7.089500000000001023e+01,8.502438312037317303e+01,-6.264258971175533652e-01,2.646335264228287243e-01
4.662999999999999545e+01,5.220493846371241631e+01,-7.095978514502686574e-01,2.270177284014238128e-01
6.520499999999999829e+01,4.003708562070920607e+01,-5.876165198089517983e-01,1.995077693508670591e-01
8.477500000000000568e+01,7.805569566021432593e+01,-5.620135298574514549e-01,3.131446021661619117e-01
5.272499999999998721e+01,4.801636309634456268e+01,-6.772308152252656255e-01,2.389297711511941258e-01
1.239799999999999898e+02,7.517216306585837060e+01,-3.955716646673602677e-01,2.607878962015154345e-01
5.569499999999999318e+01,4.587730075974391752e+01,-6.408097169355300160e-01,2.442664696397272572e-01
6.079499999999999460e+01,6.293631880718795912e+01,-6.344640291793754994e-01,2.279791696334671214e-01
1.099399999999999835e+02,1.017748539669794781e+02,-4.959089939907656008e-01,3.299285121361203998e-01
1.682199999999999989e+02,1.042828394319985819e+02,-3.082776236371975731e-01,2.763292854722662617e-01
1.340900000000000034e+02,9.956137252971153373e+01,-4.134601227097824960e-01,2.841166498425099496e-01
1.479850000000000136e+02,1.047090589442957338e+02,-3.648546017008220677e-01,2.968837076380690942e-01
1.875349999999999966e+02,9.701876377794143025e+01,-2.462110654007193256e-01,2.283082031628402009e-01
2.505999999999999943e+02,6.228759507317649735e+01,-1.060605536557876760e-01,7.640739145192781967e-02
2.116200000000000330e+02,6.745460399409368790e+01,-1.605936205517828896e-01,1.128425488804059990e-01
2.228399999999999750e+02,8.970362534479863825e+01,-1.644524918689843074e-01,1.496170403729457921e-01
2.235699999999999932e+02,5.996329377210695100e+01,-1.331415536577871817e-01,7.580794769765356045e-02
1.931550000000000011e+02,1.163705234369941337e+02,-2.827758036687318399e-01,3.069939792356499719e-01
2.159450000000000216e+02,1.145725478681520713e+02,-2.458648410592295386e-01,3.157663446308716648e-01
2.111899999999999977e+02,9.170973448876624445e+01,-1.919888596146435422e-01,1.717775993235111931e-01
2.316999999999999886e+02,8.222903076164767810e+01,-1.500150947221537134e-01,1.411132609176633801e-01
2.629050000000000296e+02,5.828191164503785870e+01,-8.830714745903829599e-02,6.428967850984677879e-02
2.167650000000000148e+02,1.004727601143712974e+02,-2.013409572319361518e-01,2.186284680808272263e-01
2.129250000000000114e+02,9.683537641275528074e+01,-2.044058636161848186e-01,2.335887463009001241e-01
2.486099999999999852e+02,9.152005463285084375e+01,-1.576335264844115902e-01,2.483355668427845997e-01
2.478450000000000273e+02,1.046994853139211870e+02,-1.787564271671501503e-01,2.657644463331607088e-01
2.160999999999999943e+02,8.940571290471319799e+01,-1.844797572768820393e-01,2.168418429743184106e-01
2.286400000000000148e+02,8.907739275483987740e+01,-1.533784494479837890e-01,1.362683868832630096e-01
2.348400000000000034e+02,7.039450191598773188e+01,-1.241026636417077722e-01,8.603901257199815522e-02
2.321449999999999818e+02,1.047776108002086488e+02,-1.855296014413378436e-01,2.234388718355124204e-01
2.208649999999999523e+02,1.064818060750286151e+02,-2.109763943666289054e-01,2.387629454125247963e-01
2.051449999999999818e+02,1.048819585295774459e+02,-2.273667063515615872e-01,2.451592161052920660e-01
