1.019999999999999929e+01,8.999999999999994671e-01,-9.118568747064841329e-01,8.133520015103090639e-03
1.889999999999999858e+01,9.700000000000001066e+00,-8.417875015550675410e-01,7.913029818768718693e-02
2.544999999999999929e+01,1.604999999999999716e+01,-7.941910939711545048e-01,1.248626216790536536e-01
5.775000000000000000e+01,4.845000000000000284e+01,-6.358316442021844095e-01,2.841541367959308229e-01
2.644999999999999929e+01,1.694999999999999929e+01,-7.864063764530344613e-01,1.317338685529574338e-01
1.435999999999999943e+02,1.341999999999999886e+02,-4.987119308665841078e-01,4.203417847836239951e-01
1.516750000000000114e+02,1.421750000000000114e+02,-4.855250233688611083e-01,4.326245422906100369e-01
1.545999999999999943e+02,1.454000000000000057e+02,-4.852293583535783328e-01,4.356931017159159647e-01
1.547500000000000000e+02,1.452500000000000000e+02,-4.838451947086691018e-01,4.343089380710067338e-01
1.545500000000000114e+02,1.454499999999999886e+02,-4.856884238390562492e-01,4.361521672013938811e-01
1.237000000000000028e+02,1.142999999999999972e+02,-5.060740125443170534e-01,4.129982978095818602e-01
1.169249999999999972e+02,1.075249999999999915e+02,-5.126028082768310234e-01,4.064648883535959545e-01
9.742499999999999716e+01,8.792499999999999716e+01,-5.377218870860814848e-01,3.804369526236013321e-01
1.547249999999999943e+02,1.452750000000000057e+02,-4.840735973221738098e-01,4.345373406845114417e-01
1.210999999999999943e+02,1.119000000000000057e+02,-5.093292179139783382e-01,4.115932887587833711e-01
1.505999999999999943e+02,1.414000000000000057e+02,-4.873638239329838862e-01,4.335493620862987396e-01
1.545999999999999943e+02,1.454000000000000057e+02,-4.852270281902085203e-01,4.356907715525461522e-01
1.392249999999999943e+02,1.299749999999999943e+02,-4.945349447974213830e-01,4.259215292013867615e-01
1.548249999999999886e+02,1.451750000000000114e+02,-4.831508293261121412e-01,4.336145726884497731e-01
1.546750000000000114e+02,1.453249999999999886e+02,-4.845349696693876385e-01,4.349987130317252704e-01
1.710999999999999943e+02,1.289000000000000057e+02,-3.585180058426938321e-01,3.089817492050314640e-01
1.933249999999999886e+02,1.066749999999999972e+02,-2.854425696167558479e-01,2.359063129790934799e-01
2.010749999999999886e+02,9.892499999999999716e+01,-2.622490275559709039e-01,2.127127709183085358e-01
2.388000000000000114e+02,6.120000000000000284e+01,-1.673643144185394116e-01,1.178280577808770435e-01
2.948999999999999773e+02,5.099999999999994316e+00,-5.792025219405790015e-02,8.383995556395535537e-03
1.443000000000000114e+02,1.779999999999999716e+01,-2.410571671590290566e-01,4.255381937338695297e-02
1.911499999999999773e+02,4.220000000000000284e+01,-1.633579136049334024e-01,6.318300050592494388e-02
2.303499999999999943e+02,6.965000000000000568e+01,-1.254329240176951521e-01,7.589666738003278401e-02
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
2.201999999999999886e+02,4.769999999999998863e+01,-1.240626566577515688e-01,5.471781304596048945e-02
2.035999999999999943e+02,4.734999999999999432e+01,-1.478199107382767719e-01,6.274529383497408352e-02
2.140249999999999773e+02,3.557500000000000284e+01,-1.329508607238885642e-01,4.928152666143852112e-02
2.191250000000000000e+02,7.322500000000000853e+01,-1.438021445949343169e-01,8.978159983513106512e-02
2.004499999999999886e+02,1.075000000000000000e+01,-1.360784577766234460e-01,1.502085216636080828e-02
1.716999999999999886e+02,1.283000000000000114e+02,-3.624457682536761927e-01,3.129095116160138246e-01
2.697749999999999773e+02,3.022499999999999432e+01,-7.038999695255558631e-02,2.085374031489322863e-02
2.589499999999999886e+02,4.104999999999999716e+01,-8.162260051243348802e-02,3.208634387477113381e-02
2.540500000000000114e+02,4.595000000000000284e+01,-8.756737718320729835e-02,3.803112054554493027e-02
2.564250000000000114e+02,4.207500000000000284e+01,-8.560837688137994117e-02,3.528678213797405150e-02
2.701000000000000227e+02,2.990000000000000568e+01,-7.615943412289415126e-02,2.662317748523178665e-02
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
2.341750000000000114e+02,6.582500000000000284e+01,-1.179001156368089387e-01,6.836385899914657061e-02
2.595000000000000000e+02,4.050000000000000000e+01,-8.075264077317456657e-02,3.121638413551220195e-02
1.581750000000000114e+02,1.418250000000000171e+02,-4.533527566310835977e-01,4.038164999934212296e-01
2.893750000000000000e+02,7.175000000000011369e+00,-5.595954134627505877e-02,3.944856764552091832e-03
2.671000000000000227e+02,3.290000000000000568e+01,-7.289398360185163350e-02,2.335772696418926889e-02
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
2.030250000000000057e+02,9.697499999999999432e+01,-1.988879747793166064e-01,1.493517181416542383e-01
2.089000000000000057e+02,1.009999999999999432e+01,-1.630208148539229462e-01,3.258856446239700999e-02
1.742750000000000057e+02,7.387500000000000000e+01,-2.304639604007036602e-01,1.384554490925100634e-01
1.494000000000000057e+02,3.225000000000000000e+01,-2.390590612215461597e-01,7.225390262288614029e-02
1.558750000000000000e+02,3.322499999999999432e+01,-2.265401603557228860e-01,6.828139395614807317e-02
1.838000000000000114e+02,8.489999999999999147e+01,-2.274033594052530249e-01,1.465343235023632285e-01
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
2.480500000000000114e+02,5.195000000000000284e+01,-9.528996839401121521e-02,4.575371175634884713e-02
3.000000000000000000e+02,0.000000000000000000e+00,-4.953625663766236115e-02,0.000000000000000000e+00
2.322750000000000057e+02,6.772499999999999432e+01,-1.218119984274116663e-01,7.227574178974929819e-02
2.244749999999999943e+02,7.552500000000000568e+01,-1.393800054235376507e-01,8.984374878587528257e-02
2.202500000000000000e+02,3.434999999999999432e+01,-1.456266308887043115e-01,6.685984578918326149e-02
2.541499999999999773e+02,2.499999999999985789e+00,-8.637397335692321987e-02,5.721632933174264357e-03
