2.730597221758216883e-02,2.739103564992546522e-02,2.791490194853394821e-02,2.401673015672713823e-02,5.055121301673352191e-02,4.645315726008266699e-01
2.712610113434493070e-02,2.718519126065075536e-02,2.560425908770412248e-02,1.948077774839475709e-02,6.599668874870985580e-02,9.989097285270689408e-01
2.734238237608224709e-02,2.690492699388414427e-02,2.441133157350123054e-02,1.520982440561055929e-02,3.658807453350164385e-02,6.108967836946248564e-01
2.720807373989373584e-02,2.681292165536432875e-02,2.348816131241619753e-02,1.159655025694519316e-02,1.608934842632151960e-02,2.666742777312174906e-01
2.711043419316411240e-02,2.648234175983816413e-02,2.273619369603693471e-02,9.027038088534026714e-03,8.125845449976623266e-03,1.515403315774164761e-01
2.715294855181128036e-02,2.653920529410242965e-02,2.221033533103763946e-02,7.446344045456498514e-03,5.883472927380353767e-03,1.257701302622445116e-01
2.729365129955112906e-02,2.639418726786971203e-02,2.151120876893401063e-02,6.431395501713269361e-03,5.816391087137162685e-03,9.181322240736335127e-02
2.715358135756105323e-02,2.603674005251378071e-02,2.095350290648639174e-02,5.742072022985666296e-03,6.147115869680418697e-03,7.556997081497683622e-02
2.717720070853829606e-02,2.610425870865583711e-02,2.052378013264388040e-02,5.321330296574160179e-03,7.077098391018807159e-03,5.886363658588380371e-02
2.719609656371175729e-02,2.586398742161690606e-02,2.006211147177964366e-02,4.888676740811207302e-03,7.609344841039272604e-03,9.600405359407886141e-02
2.692698513157665979e-02,2.561720751225948084e-02,1.946442186366766774e-02,4.591776251327246011e-03,8.171738912060390325e-03,1.902343064232263625e-01
2.712623808998614397e-02,2.570035419892520087e-02,1.911207159515470461e-02,4.365698988549411921e-03,8.570889246766456165e-03,3.469313539110590039e-01
2.700845625251531781e-02,2.565457721706480149e-02,1.855034992098808164e-02,4.106107483967207789e-03,9.462753254629205704e-03,5.064644303370733347e-01
2.699946749024093040e-02,2.540065175388008661e-02,1.803004297427833122e-02,3.960979398107156504e-03,1.093510513135697790e-02,4.881707736197857805e-01
2.703140013385563895e-02,2.548290543723851637e-02,1.772812601877376756e-02,3.831114944186992527e-03,1.205314844090025692e-02,5.556617542309687519e-01
2.698436685837805188e-02,2.525472322013229062e-02,1.720618205843493093e-02,3.707057415740565385e-03,1.209534993977286026e-02,5.776468823058530377e-01
2.694015034940093825e-02,2.498082710895687189e-02,1.678575937636196669e-02,3.622101934161037120e-03,1.233885965513764095e-02,4.665417938679456422e-01
2.692640171851963179e-02,2.502493462525308063e-02,1.648845002520829203e-02,3.582577368360944595e-03,1.251235581701621268e-02,3.625030696461908897e-01
2.703160834033042220e-02,2.483385048341006304e-02,1.608887467533350046e-02,3.519289636751636759e-03,1.217740212538046679e-02,4.123534071957691838e-01
2.684639472048729741e-02,2.471831893082708162e-02,1.566323854029178647e-02,3.480720976367593193e-03,1.257390228216536190e-02,4.308930124272591367e-01
2.697936380747705670e-02,2.465048694983124761e-02,1.530137153808027416e-02,3.494249203358776486e-03,1.374114516540430632e-02,3.324126813292968552e-01
2.689179166220128508e-02,2.461793115828185899e-02,1.491235047345980912e-02,3.452513123047538240e-03,1.419141500373371188e-02,1.811052372737322058e-01
2.671793154440820633e-02,2.455767994746566041e-02,1.439747344469651490e-02,3.462062365724705854e-03,1.393453759956173391e-02,1.208654618472792264e-01
2.693204771261662606e-02,2.436508281622081981e-02,1.418496263213455712e-02,3.479249268420971878e-03,1.393487160908989456e-02,1.122695205628406467e-01
