5.564999999999999858e+01,-7.087727086469794990e-01,3.600499999999999545e+01,-7.586455810235664954e-01,2.928000000000000824e+01,-7.792596986129297632e-01,1.120500000000000007e+01,-9.049745280937712133e-01,1.073499999999999943e+01,-9.075727791148588963e-01,9.379999999999999005e+00,-9.192545337897414237e-01
5.648499999999999943e+01,-7.092230249005914144e-01,3.090500000000000114e+01,-7.830304284119551372e-01,1.099000000000000199e+01,-9.050538825177876223e-01,9.295000000000001705e+00,-9.200374826629635905e-01,1.139500000000000135e+01,-9.020683079363992496e-01,1.583499999999999908e+01,-8.683014008410234741e-01
5.585000000000000142e+01,-7.106185518482017738e-01,2.590500000000000114e+01,-8.114053374955269016e-01,9.365000000000000213e+00,-9.193897112271486316e-01,9.380000000000000782e+00,-9.192498967646356434e-01,1.430500000000000149e+01,-8.798594504523817861e-01,1.564499999999999957e+01,-8.675383405248642266e-01
5.564999999999999858e+01,-7.176220562086992327e-01,2.213500000000000156e+01,-8.351531036557497956e-01,9.330000000000001847e+00,-9.197196297380203500e-01,9.524999999999998579e+00,-9.179452225256158338e-01,1.906500000000000128e+01,-8.402224699807234742e-01,1.373499999999999943e+01,-8.833756803187735596e-01
5.570500000000000540e+01,-7.103253598366674471e-01,1.939000000000000057e+01,-8.530363891545343913e-01,9.280000000000001137e+00,-9.201759083481080292e-01,9.400000000000000355e+00,-9.190764028636371208e-01,1.262999999999999901e+01,-8.944226172682061549e-01,1.394500000000000206e+01,-8.802659379277791851e-01
5.311999999999999034e+01,-7.210743431345987275e-01,1.718499999999999872e+01,-8.680721861901939951e-01,9.424999999999998934e+00,-9.188533043450061166e-01,9.470000000000000639e+00,-9.184450760744342634e-01,1.631500000000000128e+01,-8.639346815301115479e-01,1.264499999999999780e+01,-8.924140009608615420e-01
5.300000000000000000e+01,-7.208919266508663215e-01,1.574000000000000021e+01,-8.762725359682681514e-01,9.429999999999999716e+00,-9.187889718087886015e-01,9.714999999999998082e+00,-9.162771274577918845e-01,1.566000000000000014e+01,-8.682546686346690468e-01,9.785000000000000142e+00,-9.155983655478937555e-01
5.504500000000000171e+01,-7.164213856225045696e-01,1.491500000000000092e+01,-8.812724354384713354e-01,9.360000000000001208e+00,-9.194674495396458758e-01,9.334999999999999076e+00,-9.196766898131991663e-01,1.285999999999999943e+01,-8.916201101110925453e-01,1.648000000000000043e+01,-8.623266924879521289e-01
5.162000000000000455e+01,-7.245000259310252488e-01,1.341500000000000092e+01,-8.890139498296092402e-01,9.390000000000000568e+00,-9.191682113004058241e-01,9.469999999999998863e+00,-9.184718849101448646e-01,1.700000000000000000e+01,-8.583627878965838232e-01,1.500999999999999979e+01,-8.797244724979160768e-01
5.312500000000000000e+01,-7.233080584214597319e-01,1.308999999999999986e+01,-8.913459459955206388e-01,9.355000000000000426e+00,-9.194852386046553638e-01,9.874999999999998224e+00,-9.148504297885479142e-01,1.333499999999999730e+01,-8.851865705922474792e-01,1.656000000000000227e+01,-8.644649245450153341e-01
